ID	pair	pairing_type	inter_vs_intra	dvh	D.line	D.generation	D.epd	D.colony	mmp	M.line	M.generation	M.epd	M.colony	rate	yield	source	used.model	picked.model	measure	avg.rate	sd.rate	avg.yield	sd.yield
617	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.010994813	0.326151969	Jess	richards	richards	OD600	0.010938926	0.000721665	0.338899434	0.014207681
618	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.010945803	0.356805059	Jess	richards	richards	OD600	0.010938926	0.000721665	0.338899434	0.014207681
619	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.011431902	0.345153511	Jess	richards	richards	OD600	0.010938926	0.000721665	0.338899434	0.014207681
620	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.010809292	0.322633951	Jess	richards	richards	OD600	0.010938926	0.000721665	0.338899434	0.014207681
621	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.009704074	0.347039013	Jess	richards	richards	OD600	0.010938926	0.000721665	0.338899434	0.014207681
622	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.010382102	0.31507808	Jess	richards	richards	OD600	0.010938926	0.000721665	0.338899434	0.014207681
630	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.011113342	0.358260656	Jess	logistic	logistic	OD600	0.009677761	0.001034714	0.352445647	0.029948176
631	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.009305564	0.345822548	Jess	logistic	logistic	OD600	0.009677761	0.001034714	0.352445647	0.029948176
632	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.008970118	0.388887227	Jess	logistic	logistic	OD600	0.009677761	0.001034714	0.352445647	0.029948176
633	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.009885327	0.364316989	Jess	logistic	logistic	OD600	0.009677761	0.001034714	0.352445647	0.029948176
634	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.009732559	0.33656701	Jess	logistic	logistic	OD600	0.009677761	0.001034714	0.352445647	0.029948176
635	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.007716579	0.394478093	Jess	logistic	logistic	OD600	0.009677761	0.001034714	0.352445647	0.029948176
636	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.0103493	0.315616326	Jess	logistic	logistic	OD600	0.009677761	0.001034714	0.352445647	0.029948176
644	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.010440485	0.383159407	Jess	gompertz	gompertz	OD600	0.00874291	0.001225589	0.404078376	0.056835962
645	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.0083697	0.383434238	Jess	gompertz	gompertz	OD600	0.00874291	0.001225589	0.404078376	0.056835962
646	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.00784812	0.456651832	Jess	gompertz	gompertz	OD600	0.00874291	0.001225589	0.404078376	0.056835962
647	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.009074121	0.399298768	Jess	gompertz	gompertz	OD600	0.00874291	0.001225589	0.404078376	0.056835962
648	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.009001431	0.36602015	Jess	gompertz	gompertz	OD600	0.00874291	0.001225589	0.404078376	0.056835962
649	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.006734143	0.50298742	Jess	gompertz	gompertz	OD600	0.00874291	0.001225589	0.404078376	0.056835962
650	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.009732372	0.336996818	Jess	gompertz	gompertz	OD600	0.00874291	0.001225589	0.404078376	0.056835962
658	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.012926477	0.34750329	Jess	spline	spline	OD600	0.011204163	0.000932797	0.341170962	0.018489983
659	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.01057684	0.328973081	Jess	spline	spline	OD600	0.011204163	0.000932797	0.341170962	0.018489983
660	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.011271604	0.364040082	Jess	spline	spline	OD600	0.011204163	0.000932797	0.341170962	0.018489983
661	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.011665613	0.356511522	Jess	spline	spline	OD600	0.011204163	0.000932797	0.341170962	0.018489983
662	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.011318128	0.328479653	Jess	spline	spline	OD600	0.011204163	0.000932797	0.341170962	0.018489983
663	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.010090046	0.350707856	Jess	spline	spline	OD600	0.011204163	0.000932797	0.341170962	0.018489983
664	UE3.152.09.D03 & Mmp Anc. (M1)	Dev_Man	D9_M0	UE3.152.09.D03	UE3	152	9	D03	AN.01.M.NA	AN	1	M	An	0.010580435	0.311981252	Jess	spline	spline	OD600	0.011204163	0.000932797	0.341170962	0.018489983
242	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.022647476	0.407547058	Jess	default	richards	OD600	0.021489499	0.002876577	0.410227978	0.02320446
243	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.019641761	0.414698037	Jess	default	richards	OD600	0.021489499	0.002876577	0.410227978	0.02320446
244	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.01766002	0.399085269	Jess	default	richards	OD600	0.021489499	0.002876577	0.410227978	0.02320446
245	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.022432481	0.383610079	Jess	default	richards	OD600	0.021489499	0.002876577	0.410227978	0.02320446
246	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.025065755	0.446199448	Jess	default	richards	OD600	0.021489499	0.002876577	0.410227978	0.02320446
263	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.022647476	0.407547058	Jess	richards	richards	OD600	0.021489499	0.002876577	0.410227978	0.02320446
264	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.019641761	0.414698037	Jess	richards	richards	OD600	0.021489499	0.002876577	0.410227978	0.02320446
265	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.01766002	0.399085269	Jess	richards	richards	OD600	0.021489499	0.002876577	0.410227978	0.02320446
266	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.022432481	0.383610079	Jess	richards	richards	OD600	0.021489499	0.002876577	0.410227978	0.02320446
267	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.025065755	0.446199448	Jess	richards	richards	OD600	0.021489499	0.002876577	0.410227978	0.02320446
284	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.019931266	0.409357442	Jess	logistic	logistic	OD600	0.019076422	0.002188113	0.412364921	0.023392946
285	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.01838654	0.416426387	Jess	logistic	logistic	OD600	0.019076422	0.002188113	0.412364921	0.023392946
286	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.015655833	0.402220209	Jess	logistic	logistic	OD600	0.019076422	0.002188113	0.412364921	0.023392946
287	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.020016964	0.385136526	Jess	logistic	logistic	OD600	0.019076422	0.002188113	0.412364921	0.023392946
288	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.021391506	0.448684042	Jess	logistic	logistic	OD600	0.019076422	0.002188113	0.412364921	0.023392946
305	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.018774257	0.412926054	Jess	gompertz.exp	gompertz.exp	OD600	0.018422103	0.00221025	0.401061389	0.013433943
306	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.016056917	0.403783137	Jess	gompertz.exp	gompertz.exp	OD600	0.018422103	0.00221025	0.401061389	0.013433943
307	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.020435134	0.386474976	Jess	gompertz.exp	gompertz.exp	OD600	0.018422103	0.00221025	0.401061389	0.013433943
309	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.020857547	0.410637849	Jess	gompertz	gompertz	OD600	0.01958543	0.00254756	0.414441181	0.023244229
310	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.018236576	0.419456054	Jess	gompertz	gompertz	OD600	0.01958543	0.00254756	0.414441181	0.023244229
311	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.015925709	0.405379356	Jess	gompertz	gompertz	OD600	0.01958543	0.00254756	0.414441181	0.023244229
312	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.020417207	0.386675375	Jess	gompertz	gompertz	OD600	0.01958543	0.00254756	0.414441181	0.023244229
313	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.022490108	0.45005727	Jess	gompertz	gompertz	OD600	0.01958543	0.00254756	0.414441181	0.023244229
330	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.019437287	0.423720846	Jess	spline	spline	OD600	0.020810718	0.004272813	0.426771094	0.026701804
331	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.01786538	0.435134119	Jess	spline	spline	OD600	0.020810718	0.004272813	0.426771094	0.026701804
332	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.016636648	0.41126481	Jess	spline	spline	OD600	0.020810718	0.004272813	0.426771094	0.026701804
333	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.022938244	0.396652066	Jess	spline	spline	OD600	0.020810718	0.004272813	0.426771094	0.026701804
334	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.027176029	0.467083629	Jess	spline	spline	OD600	0.020810718	0.004272813	0.426771094	0.026701804
351	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.022647476	0.407547058	nickrevived	default	richards	OD600	0.021489499	0.002876577	0.410227978	0.02320446
352	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.019641761	0.414698037	nickrevived	default	richards	OD600	0.021489499	0.002876577	0.410227978	0.02320446
353	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.01766002	0.399085269	nickrevived	default	richards	OD600	0.021489499	0.002876577	0.410227978	0.02320446
354	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.022432481	0.383610079	nickrevived	default	richards	OD600	0.021489499	0.002876577	0.410227978	0.02320446
355	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.025065755	0.446199448	nickrevived	default	richards	OD600	0.021489499	0.002876577	0.410227978	0.02320446
372	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.022647476	0.407547058	nickrevived	richards	richards	OD600	0.021489499	0.002876577	0.410227978	0.02320446
373	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.019641761	0.414698037	nickrevived	richards	richards	OD600	0.021489499	0.002876577	0.410227978	0.02320446
374	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.01766002	0.399085269	nickrevived	richards	richards	OD600	0.021489499	0.002876577	0.410227978	0.02320446
375	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.022432481	0.383610079	nickrevived	richards	richards	OD600	0.021489499	0.002876577	0.410227978	0.02320446
376	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.025065755	0.446199448	nickrevived	richards	richards	OD600	0.021489499	0.002876577	0.410227978	0.02320446
393	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.019931266	0.409357442	nickrevived	logistic	logistic	OD600	0.019076422	0.002188113	0.412364921	0.023392946
394	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.01838654	0.416426387	nickrevived	logistic	logistic	OD600	0.019076422	0.002188113	0.412364921	0.023392946
395	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.015655833	0.402220209	nickrevived	logistic	logistic	OD600	0.019076422	0.002188113	0.412364921	0.023392946
396	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.020016964	0.385136526	nickrevived	logistic	logistic	OD600	0.019076422	0.002188113	0.412364921	0.023392946
397	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.021391506	0.448684042	nickrevived	logistic	logistic	OD600	0.019076422	0.002188113	0.412364921	0.023392946
414	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.018774257	0.412926054	nickrevived	gompertz.exp	gompertz.exp	OD600	0.018422103	0.00221025	0.401061389	0.013433943
415	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.016056917	0.403783137	nickrevived	gompertz.exp	gompertz.exp	OD600	0.018422103	0.00221025	0.401061389	0.013433943
416	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.020435134	0.386474976	nickrevived	gompertz.exp	gompertz.exp	OD600	0.018422103	0.00221025	0.401061389	0.013433943
418	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.020857547	0.410637849	nickrevived	gompertz	gompertz	OD600	0.01958543	0.00254756	0.414441181	0.023244229
419	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.018236576	0.419456054	nickrevived	gompertz	gompertz	OD600	0.01958543	0.00254756	0.414441181	0.023244229
420	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.015925709	0.405379356	nickrevived	gompertz	gompertz	OD600	0.01958543	0.00254756	0.414441181	0.023244229
421	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.020417207	0.386675375	nickrevived	gompertz	gompertz	OD600	0.01958543	0.00254756	0.414441181	0.023244229
422	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.022490108	0.45005727	nickrevived	gompertz	gompertz	OD600	0.01958543	0.00254756	0.414441181	0.023244229
439	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.019437287	0.423720846	nickrevived	spline	spline	OD600	0.020810718	0.004272813	0.426771094	0.026701804
440	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.01786538	0.435134119	nickrevived	spline	spline	OD600	0.020810718	0.004272813	0.426771094	0.026701804
441	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.016636648	0.41126481	nickrevived	spline	spline	OD600	0.020810718	0.004272813	0.426771094	0.026701804
442	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.022938244	0.396652066	nickrevived	spline	spline	OD600	0.020810718	0.004272813	0.426771094	0.026701804
443	UE3.152.09.D03 & UE3.152.03.M03	Dev_Mev	D9_M3	UE3.152.09.D03	UE3	152	9	D03	UE3.152.03.M03	UE3	152	3	M03	0.027176029	0.467083629	nickrevived	spline	spline	OD600	0.020810718	0.004272813	0.426771094	0.026701804
136	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.018214572	0.495560569	Jess	richards	richards	OD600	0.020465038	0.003168024	0.489456495	0.010219372
137	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.019814066	0.496956906	Jess	richards	richards	OD600	0.020465038	0.003168024	0.489456495	0.010219372
138	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.015532984	0.48902022	Jess	richards	richards	OD600	0.020465038	0.003168024	0.489456495	0.010219372
139	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.018918074	0.475236345	Jess	richards	richards	OD600	0.020465038	0.003168024	0.489456495	0.010219372
140	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.020462884	0.482230157	Jess	richards	richards	OD600	0.020465038	0.003168024	0.489456495	0.010219372
141	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.025809	0.50607658	Jess	richards	richards	OD600	0.020465038	0.003168024	0.489456495	0.010219372
142	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.020702101	0.477408163	Jess	richards	richards	OD600	0.020465038	0.003168024	0.489456495	0.010219372
143	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.024266624	0.493163021	Jess	richards	richards	OD600	0.020465038	0.003168024	0.489456495	0.010219372
151	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.018214572	0.495560569	Jess	richards	richards	OD600	0.020465038	0.003168024	0.489456495	0.010219372
152	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.019814066	0.496956906	Jess	richards	richards	OD600	0.020465038	0.003168024	0.489456495	0.010219372
153	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.015532984	0.48902022	Jess	richards	richards	OD600	0.020465038	0.003168024	0.489456495	0.010219372
154	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.018918074	0.475236345	Jess	richards	richards	OD600	0.020465038	0.003168024	0.489456495	0.010219372
155	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.020462884	0.482230157	Jess	richards	richards	OD600	0.020465038	0.003168024	0.489456495	0.010219372
156	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.025809	0.50607658	Jess	richards	richards	OD600	0.020465038	0.003168024	0.489456495	0.010219372
157	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.020702101	0.477408163	Jess	richards	richards	OD600	0.020465038	0.003168024	0.489456495	0.010219372
158	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.024266624	0.493163021	Jess	richards	richards	OD600	0.020465038	0.003168024	0.489456495	0.010219372
159	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.013965061	0.523528503	Jess	logistic	logistic	OD600	0.018391176	0.004883258	0.505722783	0.018382546
160	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.017380478	0.512864131	Jess	logistic	logistic	OD600	0.018391176	0.004883258	0.505722783	0.018382546
161	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.011093901	0.539411259	Jess	logistic	logistic	OD600	0.018391176	0.004883258	0.505722783	0.018382546
162	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.017262661	0.488710314	Jess	logistic	logistic	OD600	0.018391176	0.004883258	0.505722783	0.018382546
